CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016
122,12060,,13035,"Butts County, GA",County or equivalent,23655,23655,23743,23565,23426,23225,23377,23548,23817,88,-178,-139,-201,152,171,269,72,281,280,285,281,227,259,40,248,214,280,262,241,249,32,33,66,5,19,-14,10,3,7,5,4,4,6,6,47,-213,-213,-171,106,172,236,50,-206,-208,-167,110,178,242,6,-5,3,-39,23,7,17
122,12060,,13045,"Carroll County, GA",County or equivalent,110527,110591,110698,110706,111444,112333,114052,114689,116261,107,8,738,889,1719,637,1572,386,1496,1517,1405,1443,1477,1512,187,987,860,968,987,1082,1046,199,509,657,437,456,395,466,32,107,99,129,140,145,146,-127,-573,4,302,1089,32,979,-95,-466,103,431,1229,177,1125,3,-35,-22,21,34,65,-19
122,12060,,13057,"Cherokee County, GA",County or equivalent,214346,214346,215196,217737,220788,224481,230578,235609,241689,850,2541,3051,3693,6097,5031,6080,663,2852,2788,2733,2864,2781,2763,261,1214,1227,1264,1277,1434,1465,402,1638,1561,1469,1587,1347,1298,60,214,136,118,157,171,170,396,651,1393,2168,4017,3655,4346,456,865,1529,2286,4174,3826,4516,-8,38,-39,-62,336,-142,266
122,12060,,13063,"Clayton County, GA",County or equivalent,259424,259470,259819,262721,266073,264668,267576,273567,279462,349,2902,3352,-1405,2908,5991,5895,1083,4376,4175,4143,4125,4303,3976,388,1430,1395,1522,1511,1696,1676,695,2946,2780,2621,2614,2607,2300,162,715,676,658,770,809,802,-527,-862,-73,-4727,-405,2540,2881,-365,-147,603,-4069,365,3349,3683,19,103,-31,43,-71,35,-88
122,12060,,13067,"Cobb County, GA",County or equivalent,688078,688070,689697,697552,707629,716873,729146,740144,748150,1627,7855,10077,9244,12273,10998,8006,2320,9482,9486,9233,9307,9673,9713,933,3742,3659,3840,3980,4237,4469,1387,5740,5827,5393,5327,5436,5244,587,2285,2263,2055,2349,2469,2419,-363,-48,2039,1586,4658,3094,540,224,2237,4302,3641,7007,5563,2959,16,-122,-52,210,-61,-1,-197
122,12060,,13077,"Coweta County, GA",County or equivalent,127317,127317,127902,129429,130793,133091,135435,138278,140526,585,1527,1364,2298,2344,2843,2248,397,1631,1588,1670,1680,1641,1680,171,875,812,936,958,985,992,226,756,776,734,722,656,688,29,79,103,128,152,166,163,311,687,510,1353,1400,1892,1381,340,766,613,1481,1552,2058,1544,19,5,-25,83,70,129,16
122,12060,,13085,"Dawson County, GA",County or equivalent,22330,22339,22287,22209,22371,22574,22891,23256,23604,-52,-78,162,203,317,365,348,54,243,222,232,249,218,255,31,168,175,182,155,204,196,23,75,47,50,94,14,59,-3,-9,-8,-5,-5,-5,-5,-77,-156,128,152,208,329,256,-80,-165,120,147,203,324,251,5,12,-5,6,20,27,38
122,12060,,13089,"DeKalb County, GA",County or equivalent,691893,691992,692687,698342,708800,715014,722615,732758,740321,695,5655,10458,6214,7601,10143,7563,2664,11045,11007,10890,11015,10990,11028,985,4213,4153,4261,4403,4562,4645,1679,6832,6854,6629,6612,6428,6383,967,4271,4357,4256,4759,4980,4903,-2037,-5855,-681,-4579,-3590,-705,-3680,-1070,-1584,3676,-323,1169,4275,1223,86,407,-72,-92,-180,-560,-43
122,12060,,13097,"Douglas County, GA",County or equivalent,132403,132339,132646,133275,133804,136270,138447,140671,142224,307,629,529,2466,2177,2224,1553,434,1749,1763,1741,1715,1778,1771,154,828,842,834,899,969,1019,280,921,921,907,816,809,752,56,203,140,170,196,208,207,-26,-524,-547,1318,1152,1197,625,30,-321,-407,1488,1348,1405,832,-3,29,15,71,13,10,-31
122,12060,,13113,"Fayette County, GA",County or equivalent,106567,106566,106993,107208,107463,108287,109550,110546,111627,427,215,255,824,1263,996,1081,194,778,806,816,827,891,915,229,764,668,819,795,853,876,-35,14,138,-3,32,38,39,47,185,212,176,179,193,193,451,-7,-117,634,984,735,832,498,178,95,810,1163,928,1025,-36,23,22,17,68,30,17
122,12060,,13117,"Forsyth County, GA",County or equivalent,175511,175511,176770,182351,187613,194781,203679,212125,221009,1259,5581,5262,7168,8898,8446,8884,601,2228,2188,2100,2300,2323,2288,224,827,909,944,971,1160,1201,377,1401,1279,1156,1329,1163,1087,114,367,273,271,327,351,341,745,3409,3701,5893,6873,6961,6991,859,3776,3974,6164,7200,7312,7332,23,404,9,-152,369,-29,465
122,12060,,13121,"Fulton County, GA",County or equivalent,920581,920547,925985,949323,975321,982983,994342,1007803,1023336,5438,23338,25998,7662,11359,13461,15533,3158,13031,12684,12443,12489,12812,13237,1351,5605,5494,5935,6032,6620,7157,1807,7426,7190,6508,6457,6192,6080,858,3684,3643,3577,4000,4175,4095,2600,11801,14687,-2690,1336,3090,5447,3458,15485,18330,887,5336,7265,9542,173,427,478,267,-434,4,-89
122,12060,,13135,"Gwinnett County, GA",County or equivalent,805321,805305,808264,824537,839357,856374,875418,892926,907135,2959,16273,14820,17017,19044,17508,14209,2900,11721,11460,11147,11623,11792,11630,912,3476,3424,3790,3768,4199,4382,1988,8245,8036,7357,7855,7593,7248,805,3435,3029,2972,3433,3603,3545,178,4336,3870,6638,7655,6086,3680,983,7771,6899,9610,11088,9689,7225,-12,257,-115,50,101,226,-264
122,12060,,13143,"Haralson County, GA",County or equivalent,28780,28780,28783,28515,28390,28445,28604,28856,29042,3,-268,-125,55,159,252,186,87,377,335,337,331,356,360,100,385,327,315,318,350,354,-13,-8,8,22,13,6,6,0,5,1,2,4,4,4,20,-276,-136,19,152,221,181,20,-271,-135,21,156,225,185,-4,11,2,12,-10,21,-5
122,12060,,13149,"Heard County, GA",County or equivalent,11834,11834,11859,11723,11657,11565,11623,11522,11487,25,-136,-66,-92,58,-101,-35,35,128,132,130,140,106,102,39,124,119,109,116,133,118,-4,4,13,21,24,-27,-16,0,0,0,0,0,0,0,31,-148,-80,-113,35,-46,-41,31,-148,-80,-113,35,-46,-41,-2,8,1,0,-1,-28,22
122,12060,,13151,"Henry County, GA",County or equivalent,203922,203879,205142,207039,208275,210371,213439,217004,221768,1263,1897,1236,2096,3068,3565,4764,576,2446,2415,2355,2450,2407,2597,211,1166,1303,1355,1274,1460,1535,365,1280,1112,1000,1176,947,1062,77,263,235,189,210,218,205,792,354,-110,943,1598,2338,3424,869,617,125,1132,1808,2556,3629,29,0,-1,-36,84,62,73
122,12060,,13159,"Jasper County, GA",County or equivalent,13900,13900,13883,13774,13586,13524,13469,13624,13654,-17,-109,-188,-62,-55,155,30,41,198,178,173,173,155,148,46,122,131,124,137,136,120,-5,76,47,49,36,19,28,0,-6,-3,7,8,8,8,-9,-194,-236,-124,-111,130,-17,-9,-200,-239,-117,-103,138,-9,-3,15,4,6,12,-2,11
122,12060,,13171,"Lamar County, GA",County or equivalent,18317,18317,18270,18182,18055,17956,18223,18272,18469,-47,-88,-127,-99,267,49,197,46,203,192,185,186,208,200,40,193,190,186,225,204,213,6,10,2,-1,-39,4,-13,1,5,14,18,21,24,24,-56,-117,-151,-120,277,6,187,-55,-112,-137,-102,298,30,211,2,14,8,4,8,15,-1
122,12060,,13199,"Meriwether County, GA",County or equivalent,21992,21992,21838,21605,21325,21193,21192,21191,21074,-154,-233,-280,-132,-1,-1,-117,59,245,283,208,260,263,244,86,252,228,240,257,269,261,-27,-7,55,-32,3,-6,-17,1,2,2,1,1,1,1,-133,-220,-337,-97,10,-17,-92,-132,-218,-335,-96,11,-16,-91,5,-8,0,-4,-15,21,-9
122,12060,,13211,"Morgan County, GA",County or equivalent,17868,17866,17901,17905,17823,17726,17985,18011,18170,35,4,-82,-97,259,26,159,58,196,184,150,209,182,196,24,192,170,185,175,182,154,34,4,14,-35,34,0,42,0,1,0,-1,0,0,0,0,-6,-99,-65,212,52,123,0,-5,-99,-66,212,52,123,1,5,3,4,13,-26,-6
122,12060,,13217,"Newton County, GA",County or equivalent,99958,99958,100169,100565,101122,102272,103790,105324,106999,211,396,557,1150,1518,1534,1675,345,1377,1298,1310,1345,1305,1341,221,731,716,823,824,854,855,124,646,582,487,521,451,486,6,63,69,74,82,87,87,95,-337,-83,607,898,938,1030,101,-274,-14,681,980,1025,1117,-14,24,-11,-18,17,58,72
122,12060,,13223,"Paulding County, GA",County or equivalent,142324,142324,142770,143819,145025,147086,148962,152253,155825,446,1049,1206,2061,1876,3291,3572,510,1864,1888,1852,1855,1891,1770,215,697,710,809,773,954,949,295,1167,1178,1043,1082,937,821,19,84,131,102,129,129,126,133,-379,-72,919,635,2301,2452,152,-295,59,1021,764,2430,2578,-1,177,-31,-3,30,-76,173
122,12060,,13227,"Pickens County, GA",County or equivalent,29431,29421,29460,29471,29327,29518,29981,30301,30832,39,11,-144,191,463,320,531,77,308,290,299,295,318,309,51,289,293,311,335,293,332,26,19,-3,-12,-40,25,-23,2,22,17,20,22,23,23,13,-66,-161,168,465,267,532,15,-44,-144,188,487,290,555,-2,36,3,15,16,5,-1
122,12060,,13231,"Pike County, GA",County or equivalent,17869,17869,17904,17789,17795,17789,17748,17943,17941,35,-115,6,-6,-41,195,-2,40,166,154,175,145,156,159,19,148,169,178,156,141,170,21,18,-15,-3,-11,15,-11,0,2,3,3,3,3,3,17,-159,20,-15,-25,168,11,17,-157,23,-12,-22,171,14,-3,24,-2,9,-8,9,-5
122,12060,,13247,"Rockdale County, GA",County or equivalent,85215,85174,85371,85532,85625,86670,87516,88678,89355,197,161,93,1045,846,1162,677,234,1066,997,935,988,1008,1021,96,583,572,674,638,657,661,138,483,425,261,350,351,360,34,118,106,87,101,110,111,21,-449,-462,704,389,712,228,55,-331,-356,791,490,822,339,4,9,24,-7,6,-11,-22
122,12060,,13255,"Spalding County, GA",County or equivalent,64073,64073,64082,64089,63727,63619,63860,64016,64806,9,7,-362,-108,241,156,790,228,910,831,812,833,818,790,187,676,676,705,719,754,754,41,234,155,107,114,64,36,17,47,40,40,47,48,49,-43,-328,-565,-220,71,19,629,-26,-281,-525,-180,118,67,678,-6,54,8,-35,9,25,76
122,12060,,13297,"Walton County, GA",County or equivalent,83768,83768,83981,84438,84882,86011,87610,88495,90184,213,457,444,1129,1599,885,1689,259,1083,1087,1046,1058,1062,1136,143,765,693,737,726,838,842,116,318,394,309,332,224,294,5,16,45,62,68,68,68,113,128,19,768,1125,559,1236,118,144,64,830,1193,627,1304,-21,-5,-14,-10,74,34,91
122,15660,,,"Calhoun, GA",Micropolitan Statistical Area,55186,55186,55209,55472,55674,55696,55800,56323,56904,23,263,202,22,104,523,581,183,728,724,683,647,708,709,79,500,478,448,506,494,526,104,228,246,235,141,214,183,19,50,44,38,46,51,51,-101,-1,-84,-247,-73,230,340,-82,49,-40,-209,-27,281,391,1,-14,-4,-4,-10,28,7
122,15660,,13129,"Gordon County, GA",County or equivalent,55186,55186,55209,55472,55674,55696,55800,56323,56904,23,263,202,22,104,523,581,183,728,724,683,647,708,709,79,500,478,448,506,494,526,104,228,246,235,141,214,183,19,50,44,38,46,51,51,-101,-1,-84,-247,-73,230,340,-82,49,-40,-209,-27,281,391,1,-14,-4,-4,-10,28,7
122,16340,,,"Cedartown, GA",Micropolitan Statistical Area,41475,41475,41537,41289,41105,41060,40967,41405,41776,62,-248,-184,-45,-93,438,371,146,596,562,548,561,550,555,84,461,451,468,485,459,490,62,135,111,80,76,91,65,20,74,51,51,58,61,60,-18,-444,-352,-191,-226,280,266,2,-370,-301,-140,-168,341,326,-2,-13,6,15,-1,6,-20
122,16340,,13233,"Polk County, GA",County or equivalent,41475,41475,41537,41289,41105,41060,40967,41405,41776,62,-248,-184,-45,-93,438,371,146,596,562,548,561,550,555,84,461,451,468,485,459,490,62,135,111,80,76,91,65,20,74,51,51,58,61,60,-18,-444,-352,-191,-226,280,266,2,-370,-301,-140,-168,341,326,-2,-13,6,15,-1,6,-20
122,23580,,,"Gainesville, GA",Metropolitan Statistical Area,179684,179684,180002,182878,184929,187373,190215,193257,196637,318,2876,2051,2444,2842,3042,3380,634,2612,2548,2468,2433,2673,2622,221,1192,1256,1323,1367,1520,1533,413,1420,1292,1145,1066,1153,1089,73,217,148,154,203,218,219,-166,933,660,1255,1379,1747,1988,-93,1150,808,1409,1582,1965,2207,-2,306,-49,-110,194,-76,84
122,23580,,13139,"Hall County, GA",County or equivalent,179684,179684,180002,182878,184929,187373,190215,193257,196637,318,2876,2051,2444,2842,3042,3380,634,2612,2548,2468,2433,2673,2622,221,1192,1256,1323,1367,1520,1533,413,1420,1292,1145,1066,1153,1089,73,217,148,154,203,218,219,-166,933,660,1255,1379,1747,1988,-93,1150,808,1409,1582,1965,2207,-2,306,-49,-110,194,-76,84
122,27600,,,"Jefferson, GA",Micropolitan Statistical Area,60485,60485,60750,60544,60448,60856,61700,63038,64615,265,-206,-96,408,844,1338,1577,200,804,782,702,786,808,830,92,494,536,579,508,542,582,108,310,246,123,278,266,248,4,25,7,2,5,4,3,156,-695,-351,270,535,1003,1323,160,-670,-344,272,540,1007,1326,-3,154,2,13,26,65,3
122,27600,,13157,"Jackson County, GA",County or equivalent,60485,60485,60750,60544,60448,60856,61700,63038,64615,265,-206,-96,408,844,1338,1577,200,804,782,702,786,808,830,92,494,536,579,508,542,582,108,310,246,123,278,266,248,4,25,7,2,5,4,3,156,-695,-351,270,535,1003,1323,160,-670,-344,272,540,1007,1326,-3,154,2,13,26,65,3
122,29300,,,"LaGrange, GA",Micropolitan Statistical Area,67044,67044,67091,67719,68432,68936,69451,69747,70005,47,628,713,504,515,296,258,184,939,894,869,897,981,948,205,629,616,680,639,679,736,-21,310,278,189,258,302,212,10,44,44,54,60,59,59,65,276,397,268,208,-107,24,75,320,441,322,268,-48,83,-7,-2,-6,-7,-11,42,-37
122,29300,,13285,"Troup County, GA",County or equivalent,67044,67044,67091,67719,68432,68936,69451,69747,70005,47,628,713,504,515,296,258,184,939,894,869,897,981,948,205,629,616,680,639,679,736,-21,310,278,189,258,302,212,10,44,44,54,60,59,59,65,276,397,268,208,-107,24,75,320,441,322,268,-48,83,-7,-2,-6,-7,-11,42,-37
122,45580,,,"Thomaston, GA",Micropolitan Statistical Area,27153,27153,27066,26962,26626,26488,26229,26292,26335,-87,-104,-336,-138,-259,63,43,82,341,305,331,308,347,333,119,347,313,367,358,378,390,-37,-6,-8,-36,-50,-31,-57,5,4,-2,-3,-3,-3,-3,-57,-101,-334,-94,-194,80,94,-52,-97,-336,-97,-197,77,91,2,-1,8,-5,-12,17,9
122,45580,,13293,"Upson County, GA",County or equivalent,27153,27153,27066,26962,26626,26488,26229,26292,26335,-87,-104,-336,-138,-259,63,43,82,341,305,331,308,347,333,119,347,313,367,358,378,390,-37,-6,-8,-36,-50,-31,-57,5,4,-2,-3,-3,-3,-3,-57,-101,-334,-94,-194,80,94,-52,-97,-336,-97,-197,77,91,2,-1,8,-5,-12,17,9
140,,,,"Bend-Redmond-Prineville, OR",Combined Statistical Area,178711,178711,178738,180450,182407,186635,191229,196589,203877,27,1712,1957,4228,4594,5360,7288,482,1864,1830,1888,1945,2051,2093,410,1458,1520,1571,1573,1649,1691,72,406,310,317,372,402,402,5,-43,-35,-12,8,12,10,-16,1193,1725,4131,3903,4861,6581,-11,1150,1690,4119,3911,4873,6591,-34,156,-43,-208,311,85,295
140,13460,,,"Bend-Redmond, OR",Metropolitan Statistical Area,157733,157733,157839,159775,161765,165859,170193,174942,181307,106,1936,1990,4094,4334,4749,6365,426,1709,1666,1697,1753,1812,1853,371,1217,1312,1333,1342,1409,1455,55,492,354,364,411,403,398,5,-43,-37,-18,1,5,3,82,1357,1712,3947,3600,4259,5695,87,1314,1675,3929,3601,4264,5698,-36,130,-39,-199,322,82,269
140,13460,,41017,"Deschutes County, OR",County or equivalent,157733,157733,157839,159775,161765,165859,170193,174942,181307,106,1936,1990,4094,4334,4749,6365,426,1709,1666,1697,1753,1812,1853,371,1217,1312,1333,1342,1409,1455,55,492,354,364,411,403,398,5,-43,-37,-18,1,5,3,82,1357,1712,3947,3600,4259,5695,87,1314,1675,3929,3601,4264,5698,-36,130,-39,-199,322,82,269
140,39260,,,"Prineville, OR",Micropolitan Statistical Area,20978,20978,20899,20675,20642,20776,21036,21647,22570,-79,-224,-33,134,260,611,923,56,155,164,191,192,239,240,39,241,208,238,231,240,236,17,-86,-44,-47,-39,-1,4,0,0,2,6,7,7,7,-98,-164,13,184,303,602,886,-98,-164,15,190,310,609,893,2,26,-4,-9,-11,3,26
140,39260,,41013,"Crook County, OR",County or equivalent,20978,20978,20899,20675,20642,20776,21036,21647,22570,-79,-224,-33,134,260,611,923,56,155,164,191,192,239,240,39,241,208,238,231,240,236,17,-86,-44,-47,-39,-1,4,0,0,2,6,7,7,7,-98,-164,13,184,303,602,886,-98,-164,15,190,310,609,893,2,26,-4,-9,-11,3,26
142,,,,"Birmingham-Hoover-Talladega, AL",Combined Statistical Area,1343899,1344133,1344760,1345989,1348554,1352783,1355979,1358906,1361299,627,1229,2565,4229,3196,2927,2393,4184,17210,17216,16842,16713,17036,16797,3241,13725,13766,14333,13881,14295,14716,943,3485,3450,2509,2832,2741,2081,306,1223,845,849,1017,1100,1072,-640,-3459,-1681,926,-212,-1000,-453,-334,-2236,-836,1775,805,100,619,18,-20,-49,-55,-441,86,-307
142,10760,,,"Alexander City, AL",Micropolitan Statistical Area,41616,41618,41512,41459,41144,41139,41027,40755,40727,-106,-53,-315,-5,-112,-272,-28,128,466,498,445,455,487,450,162,506,528,526,513,538,543,-34,-40,-30,-81,-58,-51,-93,6,16,9,1,5,7,8,-80,-15,-300,54,-34,-250,72,-74,1,-291,55,-29,-243,80,2,-14,6,21,-25,22,-15
142,10760,,1123,"Tallapoosa County, AL",County or equivalent,41616,41618,41512,41459,41144,41139,41027,40755,40727,-106,-53,-315,-5,-112,-272,-28,128,466,498,445,455,487,450,162,506,528,526,513,538,543,-34,-40,-30,-81,-58,-51,-93,6,16,9,1,5,7,8,-80,-15,-300,54,-34,-250,72,-74,1,-291,55,-29,-243,80,2,-14,6,21,-25,22,-15
142,13820,,,"Birmingham-Hoover, AL",Metropolitan Statistical Area,1128047,1128056,1128937,1130857,1133917,1138578,1141775,1144857,1147417,881,1920,3060,4661,3197,3082,2560,3584,14798,14791,14483,14285,14614,14413,2643,11218,11187,11701,11328,11694,12010,941,3580,3604,2782,2957,2920,2403,294,1146,785,793,951,1027,1001,-377,-2780,-1295,1110,-334,-865,-581,-83,-1634,-510,1903,617,162,420,23,-26,-34,-24,-377,0,-263
142,13820,,1007,"Bibb County, AL",County or equivalent,22915,22919,22861,22736,22645,22501,22511,22561,22643,-58,-125,-91,-144,10,50,82,44,266,245,258,254,259,266,34,277,239,281,250,207,237,10,-11,6,-23,4,52,29,2,10,13,13,18,18,18,-69,-123,-111,-148,2,2,34,-67,-113,-98,-135,20,20,52,-1,-1,1,14,-14,-22,1
142,13820,,1009,"Blount County, AL",County or equivalent,57322,57324,57376,57707,57772,57746,57621,57676,57704,52,331,65,-26,-125,55,28,183,744,711,646,620,689,663,132,568,593,584,587,634,622,51,176,118,62,33,55,41,5,-3,18,29,32,36,38,-3,104,-67,-94,-161,-81,-65,2,101,-49,-65,-129,-45,-27,-1,54,-4,-23,-29,45,14
142,13820,,1021,"Chilton County, AL",County or equivalent,43643,43631,43675,43758,43693,43769,43874,43809,43941,44,83,-65,76,105,-65,132,124,565,565,537,600,524,540,142,474,495,499,485,442,483,-18,91,70,38,115,82,57,8,22,8,3,12,12,13,58,-53,-140,14,6,-149,63,66,-31,-132,17,18,-137,76,-4,23,-3,21,-28,-10,-1
142,13820,,1073,"Jefferson County, AL",County or equivalent,658466,658348,658150,657669,657639,658578,659733,660007,659521,-198,-481,-30,939,1155,274,-486,2105,8830,9007,8839,8658,8941,8775,1583,6904,6744,7063,6859,7128,7269,522,1926,2263,1776,1799,1813,1506,174,733,519,522,619,674,646,-919,-2860,-2792,-1213,-958,-1999,-2350,-745,-2127,-2273,-691,-339,-1325,-1704,25,-280,-20,-146,-305,-214,-288
142,13820,,1115,"St. Clair County, AL",County or equivalent,83593,83593,83816,84351,85168,86225,86482,86986,88019,223,535,817,1057,257,504,1033,278,1101,1060,1047,996,985,988,192,826,803,892,909,883,922,86,275,257,155,87,102,66,16,50,36,30,42,43,41,118,151,539,836,88,286,896,134,201,575,866,130,329,937,3,59,-15,36,40,73,30
142,13820,,1117,"Shelby County, AL",County or equivalent,195085,195218,196053,197975,200789,203825,205990,208527,210622,835,1922,2814,3036,2165,2537,2095,632,2478,2377,2403,2350,2413,2384,316,1259,1286,1347,1280,1461,1527,316,1219,1091,1056,1070,952,857,83,301,157,168,194,209,210,433,296,1561,1775,912,1281,1021,516,597,1718,1943,1106,1490,1231,3,106,5,37,-11,95,7
142,13820,,1127,"Walker County, AL",County or equivalent,67023,67023,67006,66661,66211,65934,65564,65291,64967,-17,-345,-450,-277,-370,-273,-324,218,814,826,753,807,803,797,244,910,1027,1035,958,939,950,-26,-96,-201,-282,-151,-136,-153,6,33,34,28,34,35,35,5,-295,-285,-60,-223,-205,-180,11,-262,-251,-32,-189,-170,-145,-2,13,2,37,-30,33,-26
142,18980,,,"Cullman, AL",Micropolitan Statistical Area,80406,80410,80476,80457,80351,80731,81167,81858,82471,66,-19,-106,380,436,691,613,249,995,925,952,1011,977,997,227,910,965,961,946,973,1009,22,85,-40,-9,65,4,-12,9,26,24,26,28,29,28,35,-122,-83,336,351,582,560,44,-96,-59,362,379,611,588,0,-8,-7,27,-8,76,37
142,18980,,1043,"Cullman County, AL",County or equivalent,80406,80410,80476,80457,80351,80731,81167,81858,82471,66,-19,-106,380,436,691,613,249,995,925,952,1011,977,997,227,910,965,961,946,973,1009,22,85,-40,-9,65,4,-12,9,26,24,26,28,29,28,35,-122,-83,336,351,582,560,44,-96,-59,362,379,611,588,0,-8,-7,27,-8,76,37
142,45180,,,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,93830,94049,93835,93216,93142,92335,92010,91436,90684,-214,-619,-74,-807,-325,-574,-752,223,951,1002,962,962,958,937,209,1091,1086,1145,1094,1090,1154,14,-140,-84,-183,-132,-132,-217,-3,35,27,29,33,37,35,-218,-542,-3,-574,-195,-467,-504,-221,-507,24,-545,-162,-430,-469,-7,28,-14,-79,-31,-12,-66
142,45180,,1037,"Coosa County, AL",County or equivalent,11539,11758,11758,11369,11201,11058,10794,10687,10581,0,-389,-168,-143,-264,-107,-106,21,96,107,86,103,93,91,11,163,140,133,122,109,101,10,-67,-33,-47,-19,-16,-10,-1,-1,-3,-2,-2,0,0,-5,-369,-127,-54,-256,-77,-89,-6,-370,-130,-56,-258,-77,-89,-4,48,-5,-40,13,-14,-7
142,45180,,1121,"Talladega County, AL",County or equivalent,82291,82291,82077,81847,81941,81277,81216,80749,80103,-214,-230,94,-664,-61,-467,-646,202,855,895,876,859,865,846,198,928,946,1012,972,981,1053,4,-73,-51,-136,-113,-116,-207,-2,36,30,31,35,37,35,-213,-173,124,-520,61,-390,-415,-215,-137,154,-489,96,-353,-380,-3,-20,-9,-39,-44,2,-59
144,,,,"Bloomington-Bedford, IN",Combined Statistical Area,205683,205671,206264,207798,208705,208945,210077,210551,211854,593,1534,907,240,1132,474,1303,557,1945,2007,1993,1978,2024,1987,454,1570,1611,1701,1607,1686,1667,103,375,396,292,371,338,320,195,839,930,937,1032,1067,1049,287,369,-396,-1053,-204,-917,-10,482,1208,534,-116,828,150,1039,8,-49,-23,64,-67,-14,-56
144,13260,,,"Bedford, IN",Micropolitan Statistical Area,46134,46129,46124,46086,46032,45835,45611,45485,45518,-5,-38,-54,-197,-224,-126,33,116,479,472,495,454,495,474,147,501,553,549,568,572,535,-31,-22,-81,-54,-114,-77,-61,4,29,19,24,26,28,28,26,-22,12,-181,-116,-73,78,30,7,31,-157,-90,-45,106,-4,-23,-4,14,-20,-4,-12
144,13260,,18093,"Lawrence County, IN",County or equivalent,46134,46129,46124,46086,46032,45835,45611,45485,45518,-5,-38,-54,-197,-224,-126,33,116,479,472,495,454,495,474,147,501,553,549,568,572,535,-31,-22,-81,-54,-114,-77,-61,4,29,19,24,26,28,28,26,-22,12,-181,-116,-73,78,30,7,31,-157,-90,-45,106,-4,-23,-4,14,-20,-4,-12
144,14020,,,"Bloomington, IN",Metropolitan Statistical Area,159549,159542,160140,161712,162673,163110,164466,165066,166336,598,1572,961,437,1356,600,1270,441,1466,1535,1498,1524,1529,1513,307,1069,1058,1152,1039,1114,1132,134,397,477,346,485,415,381,191,810,911,913,1006,1039,1021,261,391,-408,-872,-88,-844,-88,452,1201,503,41,918,195,933,12,-26,-19,50,-47,-10,-44
